,_id,region,hospital,date,ED Trolleys,Ward Trolleys,Total Trolleys,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
21136,67d99fc40547f4997bbf6ad0,HSE Dublin & Midlands,MRH Portlaoise,2023-05-16 08:00:00,8,0,8,5,8,0,0
21137,67d99fc40547f4997bbf6ad2,HSE Dublin & Midlands,Naas General Hospital,2023-05-16 08:00:00,17,4,21,4,8,5,0
21138,67d99fc40547f4997bbf6ad3,HSE Dublin & Midlands,St. James's Hospital,2023-05-16 08:00:00,22,0,22,0,49,0,0
21139,67d99fc40547f4997bbf6ad4,HSE Dublin & Midlands,Tallaght University Hospital,2023-05-16 08:00:00,27,0,27,18,36,11,0
21140,67d99fc40547f4997bbf6ad6,HSE Dublin & Midlands,St. Vincent's University Hospital,2023-05-16 08:00:00,21,0,21,20,39,2,0
21141,67d99fc40547f4997bbf6ad5,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,2023-05-16 08:00:00,13,1,14,35,8,5,0
21142,67d99fc40547f4997bbf6ad7,HSE Dublin & Midlands,Tipperary University Hospital,2023-05-16 08:00:00,18,0,18,15,5,2,0
21143,67d99fc40547f4997bbf6ad1,HSE Dublin & Midlands,MRH Tullamore,2023-05-16 08:00:00,0,0,0,0,5,0,0
21144,67d99fc40547f4997bbf6ad8,HSE Dublin & South East,Wexford General Hospital,2023-05-16 08:00:00,0,5,5,5,5,1,0
21145,67d99fc40547f4997bbf6add,HSE Dublin & South East,Galway University Hospital,2023-05-16 08:00:00,25,7,32,22,30,3,0
21146,67d99fc40547f4997bbf6adb,HSE Dublin & South East,UH Kerry,2023-05-16 08:00:00,6,0,6,12,19,1,0
21147,67d99fc40547f4997bbf6adc,HSE Dublin & South East,UH Limerick,2023-05-16 08:00:00,14,33,47,37,14,3,0
21148,67d99fc40547f4997bbf6ada,HSE Dublin & South East,Mercy University Hospital,2023-05-16 08:00:00,14,0,14,8,22,1,0
21149,67d99fc40547f4997bbf6ad9,HSE Dublin & South East,Cork University Hospital,2023-05-16 08:00:00,51,17,68,34,45,11,0
21150,67d99fc50547f4997bbf6adf,HSE Dublin & North East,Cavan General Hospital,2023-05-15 08:00:00,8,2,10,3,6,0,0
21151,67d99fc40547f4997bbf6ade,HSE Dublin & South East,Letterkenny University Hospital,2023-05-16 08:00:00,9,6,15,17,15,4,0
21152,67d99fc50547f4997bbf6ae0,HSE Dublin & North East,Connolly Hospital,2023-05-15 08:00:00,0,0,0,14,12,0,0
21153,67d99fc50547f4997bbf6ae2,HSE Dublin & North East,Our Lady of Lourdes Hospital,2023-05-15 08:00:00,25,1,26,17,30,5,0
21154,67d99fc50547f4997bbf6ae1,HSE Dublin & North East,Mater Misericordiae University Hospital,2023-05-15 08:00:00,23,0,23,0,52,4,0
21155,67d99fc50547f4997bbf6ae6,HSE Dublin & Midlands,MRH Mullingar,2023-05-15 08:00:00,12,0,12,8,0,4,0
21156,67d99fc50547f4997bbf6ae3,HSE Dublin & North East,Our Lady's Hospital Navan,2023-05-15 08:00:00,0,0,0,0,3,0,0
21157,67d99fc50547f4997bbf6ae4,HSE Dublin & North East,CHI at Crumlin,2023-05-15 08:00:00,6,0,6,0,1,0,0
21158,67d99fc50547f4997bbf6ae5,HSE Dublin & North East,CHI at Tallaght,2023-05-15 08:00:00,0,0,0,0,0,0,0
21159,67d99fc50547f4997bbf6ae8,HSE Dublin & Midlands,MRH Tullamore,2023-05-15 08:00:00,0,0,0,0,5,0,0
21160,67d99fc50547f4997bbf6ae7,HSE Dublin & Midlands,MRH Portlaoise,2023-05-15 08:00:00,10,0,10,5,7,0,0
21161,67d99fc50547f4997bbf6aea,HSE Dublin & Midlands,St. James's Hospital,2023-05-15 08:00:00,13,0,13,0,55,0,0
21162,67d99fc50547f4997bbf6aeb,HSE Dublin & Midlands,Tallaght University Hospital,2023-05-15 08:00:00,28,6,34,20,36,7,0
21163,67d99fc50547f4997bbf6ae9,HSE Dublin & Midlands,Naas General Hospital,2023-05-15 08:00:00,20,4,24,4,10,8,0
21164,67d99fc50547f4997bbf6aee,HSE Dublin & Midlands,Tipperary University Hospital,2023-05-15 08:00:00,15,0,15,12,7,8,0
21165,67d99fc50547f4997bbf6af1,HSE Dublin & South East,Mercy University Hospital,2023-05-15 08:00:00,7,0,7,8,25,0,0
21166,67d99fc50547f4997bbf6aed,HSE Dublin & Midlands,St. Vincent's University Hospital,2023-05-15 08:00:00,27,0,27,34,42,6,0
21167,67d99fc50547f4997bbf6aec,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,2023-05-15 08:00:00,14,7,21,30,10,13,0
21168,67d99fc50547f4997bbf6af4,HSE Dublin & South East,Galway University Hospital,2023-05-15 08:00:00,23,6,29,22,29,4,0
21169,67d99fc50547f4997bbf6aef,HSE Dublin & South East,Wexford General Hospital,2023-05-15 08:00:00,6,0,6,6,4,3,0
21170,67d99fc50547f4997bbf6af2,HSE Dublin & South East,UH Kerry,2023-05-15 08:00:00,6,0,6,11,17,0,0
21171,67d99fc50547f4997bbf6af3,HSE Dublin & South East,UH Limerick,2023-05-15 08:00:00,16,39,55,32,15,3,0
21172,67d99fc50547f4997bbf6af7,HSE Dublin & North East,Connolly Hospital,2023-05-14 08:00:00,0,0,0,12,12,0,0
21173,67d99fc50547f4997bbf6af6,HSE Dublin & North East,Cavan General Hospital,2023-05-14 08:00:00,2,2,4,10,6,0,0
21174,67d99fc50547f4997bbf6af5,HSE Dublin & South East,Letterkenny University Hospital,2023-05-15 08:00:00,7,8,15,9,15,6,0
21175,67d99fc50547f4997bbf6afb,HSE Dublin & North East,CHI at Crumlin,2023-05-14 08:00:00,6,0,6,0,1,0,0
21176,67d99fc50547f4997bbf6afe,HSE Dublin & Midlands,MRH Portlaoise,2023-05-14 08:00:00,12,0,12,6,7,0,0
21177,67d99fc50547f4997bbf6af0,HSE Dublin & South East,Cork University Hospital,2023-05-15 08:00:00,31,10,41,26,43,10,0
21178,67d99fc50547f4997bbf6afa,HSE Dublin & North East,Our Lady's Hospital Navan,2023-05-14 08:00:00,0,0,0,0,3,0,0
21179,67d99fc50547f4997bbf6af8,HSE Dublin & North East,Mater Misericordiae University Hospital,2023-05-14 08:00:00,15,0,15,0,52,3,0
21180,67d99fc50547f4997bbf6afd,HSE Dublin & Midlands,MRH Mullingar,2023-05-14 08:00:00,18,0,18,0,0,1,0
21181,67d99fc50547f4997bbf6af9,HSE Dublin & North East,Our Lady of Lourdes Hospital,2023-05-14 08:00:00,14,1,15,15,30,0,0
21182,67d99fc50547f4997bbf6afc,HSE Dublin & North East,CHI at Tallaght,2023-05-14 08:00:00,0,0,0,0,0,0,0
21183,67d99fc50547f4997bbf6b06,HSE Dublin & South East,Wexford General Hospital,2023-05-14 08:00:00,1,0,1,3,4,0,0
21184,67d99fc50547f4997bbf6b07,HSE Dublin & South East,Cork University Hospital,2023-05-14 08:00:00,25,11,36,26,43,3,0
21185,67d99fc50547f4997bbf6b02,HSE Dublin & Midlands,Tallaght University Hospital,2023-05-14 08:00:00,25,0,25,13,36,5,0
21186,67d99fc50547f4997bbf6b08,HSE Dublin & South East,Mercy University Hospital,2023-05-14 08:00:00,9,0,9,8,25,1,0
21187,67d99fc50547f4997bbf6aff,HSE Dublin & Midlands,MRH Tullamore,2023-05-14 08:00:00,0,0,0,0,5,0,0
21188,67d99fc50547f4997bbf6b00,HSE Dublin & Midlands,Naas General Hospital,2023-05-14 08:00:00,13,4,17,0,10,5,0
21189,67d99fc50547f4997bbf6b01,HSE Dublin & Midlands,St. James's Hospital,2023-05-14 08:00:00,3,0,3,0,55,0,0
21190,67d99fc50547f4997bbf6b05,HSE Dublin & Midlands,Tipperary University Hospital,2023-05-14 08:00:00,10,0,10,12,7,6,0
21191,67d99fc50547f4997bbf6b0c,HSE Dublin & South East,Letterkenny University Hospital,2023-05-14 08:00:00,7,9,16,19,15,5,0
21192,67d99fc50547f4997bbf6b09,HSE Dublin & South East,UH Kerry,2023-05-14 08:00:00,3,0,3,10,17,0,0
21193,67d99fc50547f4997bbf6b0b,HSE Dublin & South East,Galway University Hospital,2023-05-14 08:00:00,17,2,19,22,29,0,0
21194,67d99fc60547f4997bbf6b0e,HSE Dublin & North East,Connolly Hospital,2023-05-13 08:00:00,0,0,0,15,12,0,0
21195,67d99fc60547f4997bbf6b0d,HSE Dublin & North East,Cavan General Hospital,2023-05-13 08:00:00,1,0,1,9,6,0,0
21196,67d99fc50547f4997bbf6b0a,HSE Dublin & South East,UH Limerick,2023-05-14 08:00:00,8,25,33,30,15,2,0
21197,67d99fc60547f4997bbf6b0f,HSE Dublin & North East,Mater Misericordiae University Hospital,2023-05-13 08:00:00,10,0,10,0,52,0,0
21198,67d99fc60547f4997bbf6b10,HSE Dublin & North East,Our Lady of Lourdes Hospital,2023-05-13 08:00:00,6,0,6,7,30,0,0
21199,67d99fc60547f4997bbf6b11,HSE Dublin & North East,Our Lady's Hospital Navan,2023-05-13 08:00:00,0,0,0,0,3,0,0
21200,67d99fc50547f4997bbf6b03,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,2023-05-14 08:00:00,11,2,13,31,10,6,0
21201,67d99fc50547f4997bbf6b04,HSE Dublin & Midlands,St. Vincent's University Hospital,2023-05-14 08:00:00,26,0,26,33,42,3,0
21202,67d99fc60547f4997bbf6b15,HSE Dublin & Midlands,MRH Portlaoise,2023-05-13 08:00:00,11,0,11,0,7,2,0
21203,67d99fc60547f4997bbf6b17,HSE Dublin & Midlands,Naas General Hospital,2023-05-13 08:00:00,4,4,8,0,10,3,0
21204,67d99fc60547f4997bbf6b13,HSE Dublin & North East,CHI at Tallaght,2023-05-13 08:00:00,0,0,0,0,0,0,0
21205,67d99fc60547f4997bbf6b16,HSE Dublin & Midlands,MRH Tullamore,2023-05-13 08:00:00,0,0,0,0,5,0,0
21206,67d99fc60547f4997bbf6b12,HSE Dublin & North East,CHI at Crumlin,2023-05-13 08:00:00,8,0,8,0,1,0,0
21207,67d99fc60547f4997bbf6b14,HSE Dublin & Midlands,MRH Mullingar,2023-05-13 08:00:00,6,0,6,0,0,0,0
21208,67d99fc60547f4997bbf6b19,HSE Dublin & Midlands,Tallaght University Hospital,2023-05-13 08:00:00,18,0,18,12,36,5,0
21209,67d99fc60547f4997bbf6b1a,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,2023-05-13 08:00:00,0,0,0,32,10,0,0
21210,67d99fc60547f4997bbf6b18,HSE Dublin & Midlands,St. James's Hospital,2023-05-13 08:00:00,4,0,4,0,55,0,0
21211,67d99fc60547f4997bbf6b1b,HSE Dublin & Midlands,St. Vincent's University Hospital,2023-05-13 08:00:00,16,0,16,35,42,2,0
21212,67d99fc60547f4997bbf6b1f,HSE Dublin & South East,Mercy University Hospital,2023-05-13 08:00:00,7,0,7,8,25,2,0
21213,67d99fc60547f4997bbf6b1e,HSE Dublin & South East,Cork University Hospital,2023-05-13 08:00:00,26,8,34,22,43,3,0
21214,67d99fc60547f4997bbf6b1d,HSE Dublin & South East,Wexford General Hospital,2023-05-13 08:00:00,0,0,0,0,4,0,0
21215,67d99fc60547f4997bbf6b21,HSE Dublin & South East,UH Limerick,2023-05-13 08:00:00,6,20,26,25,15,0,0
21216,67d99fc60547f4997bbf6b22,HSE Dublin & South East,Galway University Hospital,2023-05-13 08:00:00,13,1,14,22,29,0,0
21217,67d99fc60547f4997bbf6b1c,HSE Dublin & Midlands,Tipperary University Hospital,2023-05-13 08:00:00,10,0,10,11,7,4,0
21218,67d99fc60547f4997bbf6b20,HSE Dublin & South East,UH Kerry,2023-05-13 08:00:00,4,0,4,9,17,0,0
21219,67d99fc60547f4997bbf6b24,HSE Dublin & North East,Cavan General Hospital,2023-05-12 08:00:00,8,2,10,5,6,0,0
21220,67d99fc60547f4997bbf6b23,HSE Dublin & South East,Letterkenny University Hospital,2023-05-13 08:00:00,6,6,12,7,15,4,0
21221,67d99fc60547f4997bbf6b27,HSE Dublin & North East,Our Lady of Lourdes Hospital,2023-05-12 08:00:00,4,3,7,15,31,0,0
21222,67d99fc60547f4997bbf6b25,HSE Dublin & North East,Connolly Hospital,2023-05-12 08:00:00,0,0,0,7,12,0,0
21223,67d99fc60547f4997bbf6b26,HSE Dublin & North East,Mater Misericordiae University Hospital,2023-05-12 08:00:00,27,0,27,0,52,2,0
21224,67d99fc60547f4997bbf6b2b,HSE Dublin & Midlands,MRH Mullingar,2023-05-12 08:00:00,7,0,7,0,0,0,0
21225,67d99fc60547f4997bbf6b2a,HSE Dublin & North East,CHI at Tallaght,2023-05-12 08:00:00,4,0,4,0,0,0,0
21226,67d99fc60547f4997bbf6b2c,HSE Dublin & Midlands,MRH Portlaoise,2023-05-12 08:00:00,5,0,5,0,8,1,0
21227,67d99fc60547f4997bbf6b29,HSE Dublin & North East,CHI at Crumlin,2023-05-12 08:00:00,0,0,0,0,1,0,0
21228,67d99fc60547f4997bbf6b2d,HSE Dublin & Midlands,MRH Tullamore,2023-05-12 08:00:00,0,0,0,0,7,0,0
21229,67d99fc60547f4997bbf6b28,HSE Dublin & North East,Our Lady's Hospital Navan,2023-05-12 08:00:00,0,0,0,0,3,0,0
21230,67d99fc60547f4997bbf6b31,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,2023-05-12 08:00:00,13,7,20,37,10,10,0
21231,67d99fc60547f4997bbf6b30,HSE Dublin & Midlands,Tallaght University Hospital,2023-05-12 08:00:00,33,0,33,18,33,14,0
21232,67d99fc60547f4997bbf6b2f,HSE Dublin & Midlands,St. James's Hospital,2023-05-12 08:00:00,19,0,19,0,57,0,0
21233,67d99fc60547f4997bbf6b33,HSE Dublin & Midlands,Tipperary University Hospital,2023-05-12 08:00:00,14,0,14,12,7,6,0
21234,67d99fc60547f4997bbf6b32,HSE Dublin & Midlands,St. Vincent's University Hospital,2023-05-12 08:00:00,28,0,28,11,43,6,0
21235,67d99fc60547f4997bbf6b34,HSE Dublin & South East,Wexford General Hospital,2023-05-12 08:00:00,2,0,2,6,5,0,0
21236,67d99fc60547f4997bbf6b35,HSE Dublin & South East,Cork University Hospital,2023-05-12 08:00:00,28,11,39,23,45,0,0
21237,67d99fc60547f4997bbf6b2e,HSE Dublin & Midlands,Naas General Hospital,2023-05-12 08:00:00,22,4,26,0,13,4,0
21238,67d99fc60547f4997bbf6b36,HSE Dublin & South East,Mercy University Hospital,2023-05-12 08:00:00,19,0,19,8,26,8,0
21239,67d99fc60547f4997bbf6b39,HSE Dublin & South East,Galway University Hospital,2023-05-12 08:00:00,6,8,14,22,30,2,0
21240,67d99fc60547f4997bbf6b37,HSE Dublin & South East,UH Kerry,2023-05-12 08:00:00,4,0,4,12,18,0,0
21241,67d99fc60547f4997bbf6b3c,HSE Dublin & North East,Connolly Hospital,2023-05-11 08:00:00,0,0,0,11,9,0,0
21242,67d99fc60547f4997bbf6b38,HSE Dublin & South East,UH Limerick,2023-05-12 08:00:00,8,30,38,37,16,2,0
21243,67d99fc60547f4997bbf6b3b,HSE Dublin & North East,Cavan General Hospital,2023-05-11 08:00:00,8,0,8,6,5,0,0
21244,67d99fc60547f4997bbf6b3e,HSE Dublin & North East,Our Lady of Lourdes Hospital,2023-05-11 08:00:00,12,0,12,14,36,0,0
21245,67d99fc60547f4997bbf6b3d,HSE Dublin & North East,Mater Misericordiae University Hospital,2023-05-11 08:00:00,27,0,27,0,53,5,0
21246,67d99fc60547f4997bbf6b3f,HSE Dublin & North East,Our Lady's Hospital Navan,2023-05-11 08:00:00,0,0,0,0,3,0,0
21247,67d99fc60547f4997bbf6b3a,HSE Dublin & South East,Letterkenny University Hospital,2023-05-12 08:00:00,5,7,12,8,16,3,0
21248,67d99fc60547f4997bbf6b40,HSE Dublin & North East,CHI at Crumlin,2023-05-11 08:00:00,3,0,3,0,1,0,0
21249,67d99fc60547f4997bbf6b41,HSE Dublin & North East,CHI at Tallaght,2023-05-11 08:00:00,0,0,0,0,0,0,0
21250,67d99fc60547f4997bbf6b47,HSE Dublin & Midlands,Tallaght University Hospital,2023-05-11 08:00:00,33,9,42,21,34,14,0
21251,67d99fc60547f4997bbf6b46,HSE Dublin & Midlands,St. James's Hospital,2023-05-11 08:00:00,32,0,32,10,56,9,0
21252,67d99fc60547f4997bbf6b43,HSE Dublin & Midlands,MRH Portlaoise,2023-05-11 08:00:00,7,0,7,5,7,0,0
21253,67d99fc60547f4997bbf6b48,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,2023-05-11 08:00:00,9,8,17,38,9,10,0
21254,67d99fc60547f4997bbf6b45,HSE Dublin & Midlands,Naas General Hospital,2023-05-11 08:00:00,19,4,23,4,11,7,0
21255,67d99fc60547f4997bbf6b44,HSE Dublin & Midlands,MRH Tullamore,2023-05-11 08:00:00,0,0,0,0,7,0,0
21256,67d99fc60547f4997bbf6b49,HSE Dublin & Midlands,St. Vincent's University Hospital,2023-05-11 08:00:00,28,0,28,20,44,5,0
21257,67d99fc60547f4997bbf6b42,HSE Dublin & Midlands,MRH Mullingar,2023-05-11 08:00:00,0,0,0,0,0,0,0
21258,67d99fc60547f4997bbf6b4e,HSE Dublin & South East,UH Kerry,2023-05-11 08:00:00,10,0,10,12,18,4,0
21259,67d99fc60547f4997bbf6b50,HSE Dublin & South East,Galway University Hospital,2023-05-11 08:00:00,18,6,24,22,28,4,0
21260,67d99fc60547f4997bbf6b4a,HSE Dublin & Midlands,Tipperary University Hospital,2023-05-11 08:00:00,9,0,9,12,6,3,0
21261,67d99fc60547f4997bbf6b4d,HSE Dublin & South East,Mercy University Hospital,2023-05-11 08:00:00,28,0,28,8,26,10,0
21262,67d99fc60547f4997bbf6b4f,HSE Dublin & South East,UH Limerick,2023-05-11 08:00:00,18,31,49,50,12,6,0
21263,67d99fc60547f4997bbf6b4b,HSE Dublin & South East,Wexford General Hospital,2023-05-11 08:00:00,0,0,0,2,3,0,0
21264,67d99fc60547f4997bbf6b51,HSE Dublin & South East,Letterkenny University Hospital,2023-05-11 08:00:00,4,7,11,1,17,1,0
21265,67d99fc70547f4997bbf6b52,HSE Dublin & North East,Cavan General Hospital,2023-05-10 08:00:00,7,2,9,4,5,2,0
21266,67d99fc60547f4997bbf6b4c,HSE Dublin & South East,Cork University Hospital,2023-05-11 08:00:00,24,15,39,12,47,9,0
21267,67d99fc70547f4997bbf6b53,HSE Dublin & North East,Connolly Hospital,2023-05-10 08:00:00,0,0,0,9,9,0,0
21268,67d99fc70547f4997bbf6b57,HSE Dublin & North East,CHI at Crumlin,2023-05-10 08:00:00,4,0,4,0,1,0,0
21269,67d99fc70547f4997bbf6b54,HSE Dublin & North East,Mater Misericordiae University Hospital,2023-05-10 08:00:00,27,0,27,0,53,2,0
21270,67d99fc70547f4997bbf6b55,HSE Dublin & North East,Our Lady of Lourdes Hospital,2023-05-10 08:00:00,12,1,13,12,36,0,0
21271,67d99fc70547f4997bbf6b56,HSE Dublin & North East,Our Lady's Hospital Navan,2023-05-10 08:00:00,0,0,0,0,3,0,0
21272,67d99fc70547f4997bbf6b5a,HSE Dublin & Midlands,MRH Portlaoise,2023-05-10 08:00:00,2,0,2,10,8,0,0
21273,67d99fc70547f4997bbf6b58,HSE Dublin & North East,CHI at Tallaght,2023-05-10 08:00:00,0,0,0,0,0,0,0
21274,67d99fc70547f4997bbf6b5c,HSE Dublin & Midlands,Naas General Hospital,2023-05-10 08:00:00,25,2,27,2,11,4,0
21275,67d99fc70547f4997bbf6b59,HSE Dublin & Midlands,MRH Mullingar,2023-05-10 08:00:00,2,0,2,0,0,0,0
21276,67d99fc70547f4997bbf6b5b,HSE Dublin & Midlands,MRH Tullamore,2023-05-10 08:00:00,0,0,0,8,7,0,0
21277,67d99fc70547f4997bbf6b5e,HSE Dublin & Midlands,Tallaght University Hospital,2023-05-10 08:00:00,52,0,52,28,34,14,0
21278,67d99fc70547f4997bbf6b61,HSE Dublin & Midlands,Tipperary University Hospital,2023-05-10 08:00:00,14,0,14,12,7,3,0
21279,67d99fc70547f4997bbf6b5d,HSE Dublin & Midlands,St. James's Hospital,2023-05-10 08:00:00,37,0,37,12,54,11,0
21280,67d99fc70547f4997bbf6b5f,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,2023-05-10 08:00:00,12,5,17,38,12,9,0
21281,67d99fc70547f4997bbf6b60,HSE Dublin & Midlands,St. Vincent's University Hospital,2023-05-10 08:00:00,27,0,27,19,44,6,0
21282,67d99fc70547f4997bbf6b62,HSE Dublin & South East,Wexford General Hospital,2023-05-10 08:00:00,0,0,0,0,6,0,0
21283,67d99fc70547f4997bbf6b64,HSE Dublin & South East,Mercy University Hospital,2023-05-10 08:00:00,29,0,29,10,28,8,0
21284,67d99fc70547f4997bbf6b63,HSE Dublin & South East,Cork University Hospital,2023-05-10 08:00:00,25,14,39,22,51,2,0
21285,67d99fc70547f4997bbf6b65,HSE Dublin & South East,UH Kerry,2023-05-10 08:00:00,17,0,17,12,22,5,0
21286,67d99fc70547f4997bbf6b68,HSE Dublin & South East,Letterkenny University Hospital,2023-05-10 08:00:00,9,8,17,9,17,7,0
21287,67d99fc70547f4997bbf6b67,HSE Dublin & South East,Galway University Hospital,2023-05-10 08:00:00,21,12,33,22,28,7,0
21288,67d99fc70547f4997bbf6b66,HSE Dublin & South East,UH Limerick,2023-05-10 08:00:00,29,35,64,50,14,5,0
21289,67d99fc70547f4997bbf6b6d,HSE Dublin & North East,Our Lady's Hospital Navan,2023-05-09 08:00:00,6,0,6,7,3,0,0
21290,67d99fc70547f4997bbf6b6c,HSE Dublin & North East,Our Lady of Lourdes Hospital,2023-05-09 08:00:00,9,0,9,16,36,0,0
21291,67d99fc70547f4997bbf6b69,HSE Dublin & North East,Cavan General Hospital,2023-05-09 08:00:00,13,2,15,4,5,2,0
21292,67d99fc70547f4997bbf6b6e,HSE Dublin & North East,CHI at Crumlin,2023-05-09 08:00:00,9,0,9,0,1,0,0
21293,67d99fc70547f4997bbf6b6b,HSE Dublin & North East,Mater Misericordiae University Hospital,2023-05-09 08:00:00,36,0,36,0,56,9,0
21294,67d99fc70547f4997bbf6b6f,HSE Dublin & North East,CHI at Tallaght,2023-05-09 08:00:00,0,0,0,0,0,0,0
21295,67d99fc70547f4997bbf6b6a,HSE Dublin & North East,Connolly Hospital,2023-05-09 08:00:00,0,0,0,8,8,0,0
21296,67d99fc70547f4997bbf6b71,HSE Dublin & Midlands,MRH Portlaoise,2023-05-09 08:00:00,3,0,3,14,7,0,0
21297,67d99fc70547f4997bbf6b70,HSE Dublin & Midlands,MRH Mullingar,2023-05-09 08:00:00,8,0,8,0,0,0,0
21298,67d99fc70547f4997bbf6b72,HSE Dublin & Midlands,MRH Tullamore,2023-05-09 08:00:00,0,0,0,1,7,0,0
21299,67d99fc70547f4997bbf6b74,HSE Dublin & Midlands,St. James's Hospital,2023-05-09 08:00:00,36,0,36,13,55,10,0
21300,67d99fc70547f4997bbf6b75,HSE Dublin & Midlands,Tallaght University Hospital,2023-05-09 08:00:00,52,1,53,20,36,21,0
21301,67d99fc70547f4997bbf6b77,HSE Dublin & Midlands,St. Vincent's University Hospital,2023-05-09 08:00:00,40,0,40,35,44,9,0
21302,67d99fc70547f4997bbf6b73,HSE Dublin & Midlands,Naas General Hospital,2023-05-09 08:00:00,22,4,26,4,11,4,0
21303,67d99fc70547f4997bbf6b78,HSE Dublin & Midlands,Tipperary University Hospital,2023-05-09 08:00:00,15,0,15,12,9,6,0
21304,67d99fc70547f4997bbf6b76,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,2023-05-09 08:00:00,10,6,16,22,13,10,0
21305,67d99fc70547f4997bbf6b7b,HSE Dublin & South East,Mercy University Hospital,2023-05-09 08:00:00,27,0,27,8,29,9,0
21306,67d99fc70547f4997bbf6b79,HSE Dublin & South East,Wexford General Hospital,2023-05-09 08:00:00,0,5,5,5,6,0,0
21307,67d99fc70547f4997bbf6b7a,HSE Dublin & South East,Cork University Hospital,2023-05-09 08:00:00,25,12,37,22,53,2,0
21308,67d99fc70547f4997bbf6b7d,HSE Dublin & South East,UH Limerick,2023-05-09 08:00:00,13,36,49,49,14,2,0
21309,67d99fc70547f4997bbf6b7e,HSE Dublin & South East,Galway University Hospital,2023-05-09 08:00:00,31,7,38,24,30,6,0
21310,67d99fc70547f4997bbf6b80,HSE Dublin & North East,Cavan General Hospital,2023-05-08 08:00:00,18,0,18,3,3,0,0
21311,67d99fc70547f4997bbf6b7f,HSE Dublin & South East,Letterkenny University Hospital,2023-05-09 08:00:00,17,8,25,0,16,6,0
21312,67d99fc70547f4997bbf6b81,HSE Dublin & North East,Connolly Hospital,2023-05-08 08:00:00,0,0,0,10,9,0,0
21313,67d99fc70547f4997bbf6b82,HSE Dublin & North East,Mater Misericordiae University Hospital,2023-05-08 08:00:00,25,0,25,0,46,2,0
21314,67d99fc70547f4997bbf6b7c,HSE Dublin & South East,UH Kerry,2023-05-09 08:00:00,14,0,14,13,22,4,0
21315,67d99fc70547f4997bbf6b84,HSE Dublin & North East,Our Lady's Hospital Navan,2023-05-08 08:00:00,4,0,4,11,3,0,0
21316,67d99fc70547f4997bbf6b87,HSE Dublin & Midlands,MRH Mullingar,2023-05-08 08:00:00,8,0,8,0,0,4,0
21317,67d99fc70547f4997bbf6b86,HSE Dublin & North East,CHI at Tallaght,2023-05-08 08:00:00,0,0,0,0,1,0,0
21318,67d99fc70547f4997bbf6b83,HSE Dublin & North East,Our Lady of Lourdes Hospital,2023-05-08 08:00:00,13,1,14,12,34,0,0
21319,67d99fc70547f4997bbf6b88,HSE Dublin & Midlands,MRH Portlaoise,2023-05-08 08:00:00,9,0,9,16,8,1,0
21320,67d99fc70547f4997bbf6b89,HSE Dublin & Midlands,MRH Tullamore,2023-05-08 08:00:00,0,0,0,0,7,0,0
21321,67d99fc70547f4997bbf6b8b,HSE Dublin & Midlands,St. James's Hospital,2023-05-08 08:00:00,40,0,40,15,55,9,0
21322,67d99fc70547f4997bbf6b8a,HSE Dublin & Midlands,Naas General Hospital,2023-05-08 08:00:00,24,4,28,4,11,12,0
21323,67d99fc70547f4997bbf6b85,HSE Dublin & North East,CHI at Crumlin,2023-05-08 08:00:00,4,0,4,0,1,0,0
21324,67d99fc70547f4997bbf6b8f,HSE Dublin & Midlands,Tipperary University Hospital,2023-05-08 08:00:00,20,0,20,12,8,12,0
21325,67d99fc70547f4997bbf6b8c,HSE Dublin & Midlands,Tallaght University Hospital,2023-05-08 08:00:00,57,0,57,20,36,17,0
21326,67d99fc70547f4997bbf6b91,HSE Dublin & South East,Cork University Hospital,2023-05-08 08:00:00,28,8,36,24,51,7,0
21327,67d99fc70547f4997bbf6b92,HSE Dublin & South East,Mercy University Hospital,2023-05-08 08:00:00,20,0,20,8,21,4,0
21328,67d99fc70547f4997bbf6b8d,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,2023-05-08 08:00:00,21,8,29,26,13,18,0
21329,67d99fc70547f4997bbf6b8e,HSE Dublin & Midlands,St. Vincent's University Hospital,2023-05-08 08:00:00,40,0,40,20,44,19,0
21330,67d99fc70547f4997bbf6b93,HSE Dublin & South East,UH Kerry,2023-05-08 08:00:00,18,0,18,13,21,8,0
21331,67d99fc70547f4997bbf6b90,HSE Dublin & South East,Wexford General Hospital,2023-05-08 08:00:00,9,0,9,6,6,3,0
21332,67d99fc70547f4997bbf6b94,HSE Dublin & South East,UH Limerick,2023-05-08 08:00:00,16,35,51,38,14,6,0
21333,67d99fc80547f4997bbf6b97,HSE Dublin & North East,Cavan General Hospital,2023-05-07 08:00:00,4,1,5,10,3,0,0
